key_0,business_code,cust_number,name_customer,business_year,doc_id,posting_date,document_create_date,document_create_date.1,due_in_date,invoice_currency,document type,posting_id,total_open_amount,baseline_create_date,cust_payment_terms,invoice_id,isOpen,Day_due,Delay_predict,Payment_date_predict,Aging_bucket
18588,U001,0200769623,WAL-MAR trust,2020.0,1930796649.0,2020-04-18,2020-04-16,2020-04-18,2020-05-03,USD,RV,1.0,65567.67,2020-04-18,NAH4,1930796649.0,1,3,10,2020-05-13,Bucket3
22660,U001,0200769623,WAL-MAR corporation,2020.0,1930795639.0,2020-04-18,2020-04-16,2020-04-18,2020-05-03,USD,RV,1.0,11302.67,2020-04-18,NAH4,1930795639.0,1,3,18,2020-05-21,Bucket3
34167,U001,0200726979,BJ'S  us,2020.0,1930798244.0,2020-04-18,2020-04-17,2020-04-18,2020-05-03,USD,RV,1.0,253.84,2020-04-18,NAA8,1930798244.0,1,3,16,2020-05-19,Bucket3
18894,CA02,140104249,SOB co,2020.0,2960628978.0,2020-04-18,2020-04-18,2020-04-18,2020-05-07,CAD,RV,1.0,72983.41,2020-04-27,CA10,2960628978.0,1,7,3,2020-05-10,Bucket2
21866,U001,0200759878,SA co,2020.0,1930798745.0,2020-04-18,2020-04-17,2020-04-18,2020-05-03,USD,RV,1.0,29426.4,2020-04-18,NAH4,1930798745.0,1,3,11,2020-05-14,Bucket3
19202,U001,0200148860,DOLLA foundation,2020.0,1930799800.0,2020-04-18,2020-04-17,2020-04-18,2020-05-03,USD,RV,1.0,88949.84,2020-04-18,NAA8,1930799800.0,1,3,3,2020-05-06,Bucket2
30429,CA02,0140106293,ATLANT llc,2020.0,2960628990.0,2020-04-18,2020-04-18,2020-04-18,2020-05-08,CAD,RV,1.0,1508.3,2020-04-28,CA10,2960628990.0,1,8,8,2020-05-16,Bucket2
14727,U001,0200739534,OK ,2020.0,1930799841.0,2020-04-18,2020-04-18,2020-04-18,2020-05-03,USD,RV,1.0,25191.03,2020-04-18,NAA8,1930799841.0,1,3,12,2020-05-15,Bucket3
25761,U001,0200759878,SA corporation,2020.0,1930794198.0,2020-04-18,2020-04-16,2020-04-18,2020-05-03,USD,RV,1.0,42109.09,2020-04-18,NAH4,1930794198.0,1,3,10,2020-05-13,Bucket3
27376,U001,0200792734,MDV/ ,2020.0,1930800390.0,2020-04-18,2020-04-18,2020-04-18,2020-05-03,USD,RV,1.0,17077.23,2020-04-18,NAA8,1930800390.0,1,3,14,2020-05-17,Bucket3
48818,U001,0200707822,PUBLI corp,2020.0,1930800118.0,2020-04-18,2020-04-18,2020-04-18,2020-05-03,USD,RV,1.0,70331.95,2020-04-18,NAA8,1930800118.0,1,3,10,2020-05-13,Bucket3
1042,U001,0100001222,REST corp,2020.0,1930783669.0,2020-04-18,2020-04-14,2020-04-18,2020-05-03,USD,RV,1.0,4014.61,2020-04-18,NAA8,1930783669.0,1,3,19,2020-05-22,Bucket3
26068,U001,0200148860,DOLLA ,2020.0,1930793751.0,2020-04-18,2020-04-16,2020-04-18,2020-05-03,USD,RV,1.0,16484.81,2020-04-18,NAA8,1930793751.0,1,3,16,2020-05-19,Bucket3
21433,CA02,0140104263,BAKEMAR ,2020.0,2960628767.0,2020-04-18,2020-04-18,2020-04-18,2020-05-07,CAD,RV,1.0,7866.0,2020-04-27,CA10,2960628767.0,1,7,13,2020-05-20,Bucket3
23345,U001,0200769623,WAL-MAR ,2020.0,1930797570.0,2020-04-18,2020-04-17,2020-04-18,2020-05-03,USD,RV,1.0,20261.67,2020-04-18,NAH4,1930797570.0,1,3,12,2020-05-15,Bucket3
14801,CA02,0140104409,LOB trust,2020.0,2960629722.0,2020-04-18,2020-04-18,2020-04-18,2020-05-03,CAD,RV,1.0,31740.7,2020-04-23,CA10,2960629722.0,1,3,9,2020-05-12,Bucket2
33396,CA02,0140104440,SO trust,2020.0,2960628778.0,2020-04-18,2020-04-18,2020-04-18,2020-04-30,CAD,RV,1.0,129883.82,2020-04-20,CA10,2960628778.0,1,30,-9,2020-04-21,Bucket1
49871,U001,0200769623,WAL-MAR us,2020.0,1930800222.0,2020-04-18,2020-04-18,2020-04-18,2020-05-03,USD,RV,1.0,1322.24,2020-04-18,NAH4,1930800222.0,1,3,18,2020-05-21,Bucket3
30866,U001,0200744019,TARG us,2020.0,1930798415.0,2020-04-18,2020-04-17,2020-04-18,2020-05-03,USD,RV,1.0,3754.0,2020-04-18,NAA8,1930798415.0,1,3,19,2020-05-22,Bucket3
28794,U001,0200769623,WAL-MAR trust,2020.0,1930796253.0,2020-04-18,2020-04-18,2020-04-18,2020-05-03,USD,RV,1.0,17702.79,2020-04-18,NAH4,1930796253.0,1,3,14,2020-05-17,Bucket3
14983,U001,0200762950,HAR corporation,2020.0,1930797330.0,2020-04-18,2020-04-17,2020-04-18,2020-05-03,USD,RV,1.0,163664.7,2020-04-18,NAA8,1930797330.0,1,3,3,2020-05-06,Bucket2
20602,U001,0200920735,ALBERT us,2020.0,1930800205.0,2020-04-18,2020-04-18,2020-04-18,2020-05-03,USD,RV,1.0,138509.11,2020-04-18,NAA8,1930800205.0,1,3,4,2020-05-07,Bucket2
32043,U001,0200707822,PUBLI llc,2020.0,1930793176.0,2020-04-18,2020-04-16,2020-04-18,2020-05-03,USD,RV,1.0,162702.99,2020-04-18,NAA8,1930793176.0,1,3,3,2020-05-06,Bucket2
22426,U001,0200769623,WAL-MAR us,2020.0,1930798380.0,2020-04-18,2020-04-17,2020-04-18,2020-05-03,USD,RV,1.0,2263.22,2020-04-18,NAH4,1930798380.0,1,3,18,2020-05-21,Bucket3
17878,U001,0200769623,WAL-MAR trust,2020.0,1930798910.0,2020-04-18,2020-04-17,2020-04-18,2020-05-03,USD,RV,1.0,13672.52,2020-04-18,NAH4,1930798910.0,1,3,17,2020-05-20,Bucket3
23434,U001,0200275115,SHAWS  systems,2020.0,1930795086.0,2020-04-18,2020-04-16,2020-04-18,2020-05-03,USD,RV,1.0,28226.67,2020-04-18,NAA8,1930795086.0,1,3,11,2020-05-14,Bucket3
47521,U001,0100031704,DELHAIZE ,2020.0,1930797420.0,2020-04-18,2020-04-17,2020-04-18,2020-05-03,USD,RV,1.0,53465.23,2020-04-18,NAA8,1930797420.0,1,3,10,2020-05-13,Bucket3
47519,U001,0200769623,WAL-MAR ,2020.0,1930793509.0,2020-04-18,2020-04-16,2020-04-18,2020-05-03,USD,RV,1.0,661.11,2020-04-18,NAH4,1930793509.0,1,3,17,2020-05-20,Bucket3
26853,U001,0200772670,ASSOCIAT ,2020.0,1930801072.0,2020-04-18,2020-04-19,2020-04-18,2020-05-03,USD,RV,1.0,50590.51,2020-04-18,NAU5,1930801072.0,1,3,10,2020-05-13,Bucket3
21841,CA02,0140104440,SO us,2020.0,2960628980.0,2020-04-18,2020-04-18,2020-04-18,2020-05-05,CAD,RV,1.0,93920.51,2020-04-25,CA10,2960628980.0,1,5,11,2020-05-16,Bucket3
14269,U001,0200772670,ASSOCIAT llc,2020.0,1930800929.0,2020-04-18,2020-04-18,2020-04-18,2020-05-03,USD,RV,1.0,73789.31,2020-04-18,NAU5,1930800929.0,1,3,11,2020-05-14,Bucket3
32976,U001,0200769623,WAL-MAR corporation,2020.0,1930798578.0,2020-04-18,2020-04-17,2020-04-18,2020-05-03,USD,RV,1.0,18864.33,2020-04-18,NAH4,1930798578.0,1,3,12,2020-05-15,Bucket3
16814,CA02,140106408,WAL-M ,2020.0,2960628664.0,2020-04-18,2020-04-18,2020-04-18,2020-04-29,CAD,RV,1.0,66636.1,2020-04-19,CA10,2960628664.0,1,29,-14,2020-04-15,Bucket1
374,U001,0200726979,BJ'S  co,2020.0,1930796714.0,2020-04-18,2020-04-17,2020-04-18,2020-05-03,USD,RV,1.0,33.18,2020-04-18,NAA8,1930796714.0,1,3,16,2020-05-19,Bucket3
44861,U001,200418007,AM in,2020.0,1930800446.0,2020-04-18,2020-04-18,2020-04-18,2020-05-03,USD,RV,1.0,38144.58,2020-04-18,NAA8,1930800446.0,1,3,11,2020-05-14,Bucket3
42180,U001,0200769623,WAL-MAR llc,2020.0,1930800256.0,2020-04-18,2020-04-18,2020-04-18,2020-05-03,USD,RV,1.0,59026.86,2020-04-18,NAH4,1930800256.0,1,3,10,2020-05-13,Bucket3
42835,CA02,0140104225,SAVE-ON- associates,2020.0,2960628988.0,2020-04-18,2020-04-18,2020-04-18,2020-05-07,CAD,RV,1.0,158440.9,2020-04-27,CA10,2960628988.0,1,7,0,2020-05-07,Bucket2
44531,U001,0200744019,TARG us,2020.0,1930800137.0,2020-04-18,2020-04-18,2020-04-18,2020-05-03,USD,RV,1.0,1497.48,2020-04-18,NAA8,1930800137.0,1,3,18,2020-05-21,Bucket3
46384,U001,0200752302,KROGER ,2020.0,1930795209.0,2020-04-18,2020-04-16,2020-04-18,2020-05-03,USD,RV,1.0,66581.42,2020-04-18,NAA8,1930795209.0,1,3,10,2020-05-13,Bucket3
10212,U001,0200769623,WAL-MAR trust,2020.0,1930796165.0,2020-04-18,2020-04-16,2020-04-18,2020-05-03,USD,RV,1.0,32349.44,2020-04-18,NAH4,1930796165.0,1,3,11,2020-05-14,Bucket3
11589,U001,0100031704,DELHAIZE associates,2020.0,1930797057.0,2020-04-18,2020-04-17,2020-04-18,2020-05-03,USD,RV,1.0,68273.28,2020-04-18,NAA8,1930797057.0,1,3,10,2020-05-13,Bucket3
4108,U001,0200418007,AM systems,2020.0,1930789409.0,2020-04-18,2020-04-15,2020-04-18,2020-05-03,USD,RV,1.0,122307.23,2020-04-18,NAA8,1930789409.0,1,3,4,2020-05-07,Bucket2
40047,CA02,140104249,SOB llc,2020.0,2960629058.0,2020-04-18,2020-04-18,2020-04-18,2020-05-08,CAD,RV,1.0,15059.92,2020-04-28,CA10,2960629058.0,1,8,4,2020-05-12,Bucket2
34349,U001,0200772670,ASSOCIAT associates,2020.0,1930799848.0,2020-04-18,2020-04-18,2020-04-18,2020-05-03,USD,RV,1.0,13960.81,2020-04-18,NAU5,1930799848.0,1,3,17,2020-05-20,Bucket3
9204,U001,0200759878,SA co,2020.0,1930794512.0,2020-04-18,2020-04-16,2020-04-18,2020-05-03,USD,RV,1.0,10744.56,2020-04-18,NAH4,1930794512.0,1,3,20,2020-05-23,Bucket3
40958,U001,0200704045,RA corp,2020.0,1930800062.0,2020-04-18,2020-04-18,2020-04-18,2020-05-03,USD,RV,1.0,48339.99,2020-04-18,NAA8,1930800062.0,1,3,10,2020-05-13,Bucket3
2444,U001,0200744019,TARG us,2020.0,1930799275.0,2020-04-18,2020-04-18,2020-04-18,2020-05-03,USD,RV,1.0,43677.01,2020-04-18,NAA8,1930799275.0,1,3,10,2020-05-13,Bucket3
4859,U001,200772595,SAFEW trust,2020.0,1930800638.0,2020-04-18,2020-04-18,2020-04-18,2020-05-03,USD,RV,1.0,81725.75,2020-04-18,NAA8,1930800638.0,1,3,3,2020-05-06,Bucket2
13820,U001,0200772670,ASSOCIAT co,2020.0,1930800562.0,2020-04-18,2020-04-18,2020-04-18,2020-05-03,USD,RV,1.0,110482.2,2020-04-18,NAU5,1930800562.0,1,3,3,2020-05-06,Bucket2
35180,CA02,0140105785,SHOPPE us,2020.0,2960629263.0,2020-04-18,2020-04-19,2020-04-18,2020-05-08,CAD,RV,1.0,31910.4,2020-04-28,CA10,2960629263.0,1,8,2,2020-05-10,Bucket2
41728,U001,0200762301,C&S WH llc,2020.0,1930799220.0,2020-04-18,2020-04-17,2020-04-18,2020-05-03,USD,RV,1.0,1278.13,2020-04-18,NAC6,1930799220.0,1,3,18,2020-05-21,Bucket3
39894,U001,0200769623,WAL-MAR trust,2020.0,1930794739.0,2020-04-18,2020-04-16,2020-04-18,2020-05-03,USD,RV,1.0,65028.48,2020-04-18,NAH4,1930794739.0,1,3,10,2020-05-13,Bucket3
36437,U001,0200793088,DEMOU corporation,2020.0,1930794907.0,2020-04-18,2020-04-16,2020-04-18,2020-05-03,USD,RV,1.0,48675.16,2020-04-18,NAA8,1930794907.0,1,3,10,2020-05-13,Bucket3
34527,U001,0100043969,GREE systems,2020.0,1930781252.0,2020-04-18,2020-04-13,2020-04-18,2020-05-03,USD,RV,1.0,18001.75,2020-04-18,NAA8,1930781252.0,1,3,13,2020-05-16,Bucket3
45650,U001,0200759878,SA associates,2020.0,1930789512.0,2020-04-18,2020-04-15,2020-04-18,2020-05-03,USD,RV,1.0,13229.08,2020-04-18,NAH4,1930789512.0,1,3,17,2020-05-20,Bucket3
10570,U001,0200769623,WAL-MAR associates,2020.0,1930800218.0,2020-04-18,2020-04-18,2020-04-18,2020-05-03,USD,RV,1.0,6053.36,2020-04-18,NAH4,1930800218.0,1,3,18,2020-05-21,Bucket3
10724,CA02,140106408,WAL-M in,2020.0,2960628771.0,2020-04-18,2020-04-18,2020-04-18,2020-04-29,CAD,RV,1.0,16690.45,2020-04-19,CA10,2960628771.0,1,29,-7,2020-04-22,Bucket1
38098,U001,0200769623,WAL-MAR llc,2020.0,1930798312.0,2020-04-18,2020-04-17,2020-04-18,2020-05-03,USD,RV,1.0,9959.18,2020-04-18,NAH4,1930798312.0,1,3,18,2020-05-21,Bucket3
5468,U001,0200744019,TARG co,2020.0,1930799603.0,2020-04-18,2020-04-17,2020-04-18,2020-05-03,USD,RV,1.0,13711.24,2020-04-18,NAA8,1930799603.0,1,3,17,2020-05-20,Bucket3
3066,U001,0200759878,SA llc,2020.0,1930798100.0,2020-04-18,2020-04-17,2020-04-18,2020-05-03,USD,RV,1.0,37258.56,2020-04-18,NAH4,1930798100.0,1,3,10,2020-05-13,Bucket3
37182,U001,0200418007,AM ,2020.0,1930796171.0,2020-04-18,2020-04-16,2020-04-18,2020-05-03,USD,RV,1.0,125.9,2020-04-18,NAA8,1930796171.0,1,3,17,2020-05-20,Bucket3
43915,U002,0200816950,COLOM co,2020.0,1990572620.0,2020-04-18,2020-04-14,2020-04-18,2020-05-18,USD,RV,1.0,23054.22,2020-04-18,NA38,1990572620.0,1,18,0,2020-05-18,Bucket2
34636,U001,0200418007,AM corporation,2020.0,1930793706.0,2020-04-18,2020-04-16,2020-04-18,2020-05-03,USD,RV,1.0,51813.99,2020-04-18,NAA8,1930793706.0,1,3,10,2020-05-13,Bucket3
12129,U001,0200744019,TARG corp,2020.0,1930797605.0,2020-04-18,2020-04-17,2020-04-18,2020-05-03,USD,RV,1.0,63901.36,2020-04-18,NAA8,1930797605.0,1,3,10,2020-05-13,Bucket3
12523,CA02,0140105686,SYSC associates,2020.0,2960628772.0,2020-04-18,2020-04-18,2020-04-18,2020-05-08,CAD,RV,1.0,7854.38,2020-04-28,CA10,2960628772.0,1,8,9,2020-05-17,Bucket2
6370,U001,0200759878,SA co,2020.0,1930796772.0,2020-04-18,2020-04-18,2020-04-18,2020-05-03,USD,RV,1.0,30602.78,2020-04-18,NAH4,1930796772.0,1,3,11,2020-05-14,Bucket3
36468,U001,0200920735,ALBERT trust,2020.0,1930780770.0,2020-04-18,2020-04-13,2020-04-18,2020-05-03,USD,RV,1.0,111842.25,2020-04-18,NAA8,1930780770.0,1,3,5,2020-05-08,Bucket2
4430,U001,0200744019,TARG llc,2020.0,1930796751.0,2020-04-18,2020-04-18,2020-04-18,2020-05-03,USD,RV,1.0,20646.56,2020-04-18,NAA8,1930796751.0,1,3,12,2020-05-15,Bucket3
46209,U001,0200769623,WAL-MAR corp,2020.0,1930799102.0,2020-04-18,2020-04-17,2020-04-18,2020-05-03,USD,RV,1.0,1845.06,2020-04-18,NAH4,1930799102.0,1,3,19,2020-05-22,Bucket3
4534,U001,0200769623,WAL-MAR corp,2020.0,1930799507.0,2020-04-18,2020-04-17,2020-04-18,2020-05-03,USD,RV,1.0,28171.92,2020-04-18,NAH4,1930799507.0,1,3,11,2020-05-14,Bucket3
36567,U001,0200744019,TARG co,2020.0,1930793578.0,2020-04-18,2020-04-16,2020-04-18,2020-05-03,USD,RV,1.0,15296.06,2020-04-18,NAA8,1930793578.0,1,3,15,2020-05-18,Bucket3
3332,U001,0200750051,ALBER llc,2020.0,1930799307.0,2020-04-18,2020-04-17,2020-04-18,2020-05-03,USD,RV,1.0,116951.0,2020-04-18,NAA8,1930799307.0,1,3,4,2020-05-07,Bucket2
46279,U001,0200769623,WAL-MAR ,2020.0,1930795413.0,2020-04-18,2020-04-16,2020-04-18,2020-05-03,USD,RV,1.0,45312.04,2020-04-18,NAH4,1930795413.0,1,3,10,2020-05-13,Bucket3
7247,U001,0200769623,WAL-MAR llc,2020.0,1930796373.0,2020-04-18,2020-04-16,2020-04-18,2020-05-03,USD,RV,1.0,11415.87,2020-04-18,NAH4,1930796373.0,1,3,18,2020-05-21,Bucket3
46848,U001,0200729290,KROGER in,2020.0,1930798557.0,2020-04-18,2020-04-17,2020-04-18,2020-05-03,USD,RV,1.0,42902.23,2020-04-18,NAA8,1930798557.0,1,3,10,2020-05-13,Bucket3
8274,U001,0200726979,BJ'S  ,2020.0,1930800040.0,2020-04-18,2020-04-18,2020-04-18,2020-05-03,USD,RV,1.0,265.65,2020-04-18,NAA8,1930800040.0,1,3,16,2020-05-19,Bucket3
4031,U001,0200769623,WAL-MAR ,2020.0,1930798757.0,2020-04-18,2020-04-17,2020-04-18,2020-05-03,USD,RV,1.0,30965.08,2020-04-18,NAH4,1930798757.0,1,3,11,2020-05-14,Bucket3
13123,U001,0200769623,WAL-MAR systems,2020.0,1930796188.0,2020-04-18,2020-04-17,2020-04-18,2020-05-03,USD,RV,1.0,1447.34,2020-04-18,NAH4,1930796188.0,1,3,18,2020-05-21,Bucket3
40197,U001,0200769623,WAL-MAR us,2020.0,1930797747.0,2020-04-18,2020-04-17,2020-04-18,2020-05-03,USD,RV,1.0,10553.23,2020-04-18,NAH4,1930797747.0,1,3,18,2020-05-21,Bucket3
37495,U001,0200792734,MDV/ in,2020.0,1930800389.0,2020-04-18,2020-04-18,2020-04-18,2020-05-03,USD,RV,1.0,37326.56,2020-04-18,NAA8,1930800389.0,1,3,10,2020-05-13,Bucket3
11717,U001,0200769623,WAL-MAR us,2020.0,1930796288.0,2020-04-18,2020-04-18,2020-04-18,2020-05-03,USD,RV,1.0,15133.81,2020-04-18,NAH4,1930796288.0,1,3,16,2020-05-19,Bucket3
10948,U001,0200744019,TARG corp,2020.0,1930793329.0,2020-04-18,2020-04-16,2020-04-18,2020-05-03,USD,RV,1.0,19935.22,2020-04-18,NAA8,1930793329.0,1,3,12,2020-05-15,Bucket3
9655,U001,0200793513,KROGER corp,2020.0,1930800013.0,2020-04-18,2020-04-18,2020-04-18,2020-05-03,USD,RV,1.0,84261.98,2020-04-18,NAA8,1930800013.0,1,3,3,2020-05-06,Bucket2
6401,U001,0200769623,WAL-MAR llc,2020.0,1930794737.0,2020-04-18,2020-04-16,2020-04-18,2020-05-03,USD,RV,1.0,21797.1,2020-04-18,NAH4,1930794737.0,1,3,12,2020-05-15,Bucket3
30301,U001,0200769623,WAL-MAR systems,2020.0,1930802830.0,2020-04-19,2020-04-20,2020-04-19,2020-05-04,USD,RV,1.0,22580.46,2020-04-19,NAH4,1930802830.0,1,4,17,2020-05-21,Bucket3
11427,U001,0200759878,SA associates,2020.0,1930797924.0,2020-04-19,2020-04-17,2020-04-19,2020-05-04,USD,RV,1.0,21992.33,2020-04-19,NAH4,1930797924.0,1,4,17,2020-05-21,Bucket3
33125,U001,0200762301,C&S WH corp,2020.0,1930801716.0,2020-04-19,2020-04-19,2020-04-19,2020-05-04,USD,RV,1.0,76597.23,2020-04-19,NAC6,1930801716.0,1,4,10,2020-05-14,Bucket3
1049,U001,0200761734,H E BUT in,2020.0,1930801107.0,2020-04-19,2020-04-18,2020-04-19,2020-05-04,USD,RV,1.0,38750.17,2020-04-19,NAA8,1930801107.0,1,4,16,2020-05-20,Bucket3
30217,U001,0200769623,WAL-MAR llc,2020.0,1930799694.0,2020-04-19,2020-04-18,2020-04-19,2020-05-04,USD,RV,1.0,17821.41,2020-04-19,NAH4,1930799694.0,1,4,17,2020-05-21,Bucket3
18208,U001,0200726979,BJ'S  systems,2020.0,1930801021.0,2020-04-19,2020-04-18,2020-04-19,2020-05-04,USD,RV,1.0,625.72,2020-04-19,NAA8,1930801021.0,1,4,22,2020-05-26,Bucket3
34791,CA02,0140104440,SO trust,2020.0,2960629515.0,2020-04-19,2020-04-19,2020-04-19,2020-05-01,CAD,RV,1.0,73795.58,2020-04-21,CA10,2960629515.0,1,1,11,2020-05-12,Bucket3
35746,U001,0200769623,WAL-MAR llc,2020.0,1930798079.0,2020-04-19,2020-04-17,2020-04-19,2020-05-04,USD,RV,1.0,2788.0,2020-04-19,NAH4,1930798079.0,1,4,23,2020-05-27,Bucket3
35421,U001,0100031704,DELHAIZE llc,2020.0,1930799746.0,2020-04-19,2020-04-18,2020-04-19,2020-05-04,USD,RV,1.0,57377.6,2020-04-19,NAA8,1930799746.0,1,4,15,2020-05-19,Bucket3
43750,U001,0200726979,BJ'S  corporation,2020.0,1930798883.0,2020-04-19,2020-04-18,2020-04-19,2020-05-04,USD,RV,1.0,236.65,2020-04-19,NAA8,1930798883.0,1,4,21,2020-05-25,Bucket3
5423,U001,0200769623,WAL-MAR ,2020.0,1930800546.0,2020-04-19,2020-04-18,2020-04-19,2020-05-04,USD,RV,1.0,31412.61,2020-04-19,NAH4,1930800546.0,1,4,16,2020-05-20,Bucket3
41448,U001,0200769623,WAL-MAR llc,2020.0,1930802024.0,2020-04-19,2020-04-19,2020-04-19,2020-05-04,USD,RV,1.0,17170.56,2020-04-19,NAH4,1930802024.0,1,4,19,2020-05-23,Bucket3
2785,U001,0200772670,ASSOCIAT co,2020.0,1930801562.0,2020-04-19,2020-04-19,2020-04-19,2020-05-04,USD,RV,1.0,15546.19,2020-04-19,NAU5,1930801562.0,1,4,20,2020-05-24,Bucket3
20484,U001,0200792734,MDV/ co,2020.0,1930799360.0,2020-04-19,2020-04-19,2020-04-19,2020-05-04,USD,RV,1.0,4393.04,2020-04-19,NAA8,1930799360.0,1,4,22,2020-05-26,Bucket3
22818,U001,0200769623,WAL-MAR us,2020.0,1930800328.0,2020-04-19,2020-04-18,2020-04-19,2020-05-04,USD,RV,1.0,6673.84,2020-04-19,NAH4,1930800328.0,1,4,22,2020-05-26,Bucket3
34692,U001,0200744019,TARG trust,2020.0,1930800534.0,2020-04-19,2020-04-18,2020-04-19,2020-05-04,USD,RV,1.0,51204.13,2020-04-19,NAA8,1930800534.0,1,4,14,2020-05-18,Bucket3
35361,U001,0200759082,INGL us,2020.0,1930800883.0,2020-04-19,2020-04-20,2020-04-19,2020-05-04,USD,RV,1.0,45160.02,2020-04-19,NAA8,1930800883.0,1,4,14,2020-05-18,Bucket3
9304,U001,0200726979,BJ'S  associates,2020.0,1930800833.0,2020-04-19,2020-04-18,2020-04-19,2020-05-04,USD,RV,1.0,1087.01,2020-04-19,NAA8,1930800833.0,1,4,21,2020-05-25,Bucket3
17727,U001,0200762301,C&S WH systems,2020.0,1930802821.0,2020-04-19,2020-04-20,2020-04-19,2020-05-04,USD,RV,1.0,57950.5,2020-04-19,NAC6,1930802821.0,1,4,15,2020-05-19,Bucket3
20709,U001,0200762301,C&S WH co,2020.0,1930801543.0,2020-04-19,2020-04-19,2020-04-19,2020-05-04,USD,RV,1.0,93605.93,2020-04-19,NAC6,1930801543.0,1,4,10,2020-05-14,Bucket3
39486,U001,0200769623,WAL-MAR foundation,2020.0,1930801504.0,2020-04-19,2020-04-18,2020-04-19,2020-05-04,USD,RV,1.0,669.34,2020-04-19,NAH4,1930801504.0,1,4,22,2020-05-26,Bucket3
20860,CA02,140104249,SOB ,2020.0,2960629811.0,2020-04-19,2020-04-20,2020-04-19,2020-05-08,CAD,RV,1.0,26746.78,2020-04-28,CA10,2960629811.0,1,8,3,2020-05-11,Bucket2
10193,U001,0200726979,BJ'S  corp,2020.0,1930801411.0,2020-04-19,2020-04-18,2020-04-19,2020-05-04,USD,RV,1.0,46.27,2020-04-19,NAA8,1930801411.0,1,4,21,2020-05-25,Bucket3
25354,U001,0200769623,WAL-MAR ,2020.0,1930800245.0,2020-04-19,2020-04-18,2020-04-19,2020-05-04,USD,RV,1.0,4651.34,2020-04-19,NAH4,1930800245.0,1,4,23,2020-05-27,Bucket3
42718,U001,0200761734,H E BUT corporation,2020.0,1930800610.0,2020-04-19,2020-04-18,2020-04-19,2020-05-04,USD,RV,1.0,28826.67,2020-04-19,NAA8,1930800610.0,1,4,16,2020-05-20,Bucket3
2001,U001,0200769623,WAL-MAR ,2020.0,1930800684.0,2020-04-19,2020-04-18,2020-04-19,2020-05-04,USD,RV,1.0,7403.89,2020-04-19,NAH4,1930800684.0,1,4,23,2020-05-27,Bucket3
18132,U001,0200769623,WAL-MAR trust,2020.0,1930801620.0,2020-04-19,2020-04-19,2020-04-19,2020-05-04,USD,RV,1.0,30591.77,2020-04-19,NAH4,1930801620.0,1,4,16,2020-05-20,Bucket3
21820,U001,0200769623,WAL-MAR ,2020.0,1930800294.0,2020-04-19,2020-04-18,2020-04-19,2020-05-04,USD,RV,1.0,15916.28,2020-04-19,NAH4,1930800294.0,1,4,20,2020-05-24,Bucket3
18028,U001,0200769623,WAL-MAR in,2020.0,1930801449.0,2020-04-19,2020-04-19,2020-04-19,2020-05-04,USD,RV,1.0,2217.08,2020-04-19,NAH4,1930801449.0,1,4,23,2020-05-27,Bucket3
46906,U001,0200769623,WAL-MAR systems,2020.0,1930800064.0,2020-04-19,2020-04-18,2020-04-19,2020-05-04,USD,RV,1.0,388.29,2020-04-19,NAH4,1930800064.0,1,4,22,2020-05-26,Bucket3
35596,U001,0100001196,DOLLAR foundation,2020.0,1930800153.0,2020-04-19,2020-04-18,2020-04-19,2020-05-04,USD,RV,1.0,11965.21,2020-04-19,NAA8,1930800153.0,1,4,22,2020-05-26,Bucket3
18026,U001,0200769623,WAL-MAR systems,2020.0,1930800161.0,2020-04-19,2020-04-18,2020-04-19,2020-05-04,USD,RV,1.0,4867.84,2020-04-19,NAH4,1930800161.0,1,4,23,2020-05-27,Bucket3
16495,U001,0200749782,KROG us,2020.0,1930796591.0,2020-04-19,2020-04-17,2020-04-19,2020-05-04,USD,RV,1.0,40626.26,2020-04-19,NAA8,1930796591.0,1,4,14,2020-05-18,Bucket3
43181,U001,0200742791,QUI foundation,2020.0,1930780951.0,2020-04-19,2020-04-13,2020-04-19,2020-05-04,USD,RV,1.0,582.54,2020-04-19,NAA8,1930780951.0,1,4,22,2020-05-26,Bucket3
436,CA02,140106408,WAL-M corporation,2020.0,2960629359.0,2020-04-19,2020-04-19,2020-04-19,2020-04-30,CAD,RV,1.0,52185.59,2020-04-20,CA10,2960629359.0,1,30,-16,2020-04-14,Bucket1
21051,U001,0200769623,WAL-MAR associates,2020.0,1930796798.0,2020-04-19,2020-04-18,2020-04-19,2020-05-04,USD,RV,1.0,10567.76,2020-04-19,NAH4,1930796798.0,1,4,23,2020-05-27,Bucket3
31567,CA02,0140104340,COLABOR  trust,2020.0,2960628671.0,2020-04-19,2020-04-19,2020-04-19,2020-04-30,CAD,RV,1.0,20395.66,2020-04-20,CA10,2960628671.0,1,30,-12,2020-04-18,Bucket1
25894,U001,0200769623,WAL-MAR ,2020.0,1930796768.0,2020-04-19,2020-04-18,2020-04-19,2020-05-04,USD,RV,1.0,57997.72,2020-04-19,NAH4,1930796768.0,1,4,15,2020-05-19,Bucket3
43243,U001,0200769623,WAL-MAR trust,2020.0,1930799862.0,2020-04-19,2020-04-18,2020-04-19,2020-05-04,USD,RV,1.0,418.77,2020-04-19,NAH4,1930799862.0,1,4,22,2020-05-26,Bucket3
14673,U001,0200759878,SA systems,2020.0,1930798786.0,2020-04-19,2020-04-17,2020-04-19,2020-05-04,USD,RV,1.0,73373.34,2020-04-19,NAH4,1930798786.0,1,4,16,2020-05-20,Bucket3
